transition_label,transition_name,start_city,end_city,days,season,mtu,pref_label,nature,culture,food,sport,base_score,final_score,gain,interest_matching_base,interest_matching_final,interest_matching_gain,tu_utilization_base,tu_utilization_final,tu_utilization_gain,city_visit_efficiency_base,city_visit_efficiency_final,city_visit_efficiency_gain,geographic_coverage_base,geographic_coverage_final,geographic_coverage_gain,long_travel_penalty_base,long_travel_penalty_final,long_travel_penalty_gain,travel_streak_smoothness_base,travel_streak_smoothness_final,travel_streak_smoothness_gain,stay_streak_smoothness_base,stay_streak_smoothness_final,stay_streak_smoothness_gain,runtime_seconds,violations
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,nature_food,0.4,0.2,0.3,0.3,73.6160477,73.6160477,0.0,0.6720779,0.6720779,0.0,0.9777778,0.9777778,0.0,0.6666667,0.6666667,0.0,0.6277271,0.6277271,0.0,0.6261408,0.6261408,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.208459,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,58.7509309,58.7509309,0.0,0.4222222,0.4222222,0.0,0.9444444,0.9444444,0.0,0.5,0.5,0.0,0.8284365,0.8284365,0.0,0.0018827,0.0018827,0.0,1.0,1.0,0.0,0.9722222,0.9722222,0.0,0.181193,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,balanced,0.25,0.25,0.25,0.25,76.0600525,76.0600525,0.0,0.5731707,0.5731707,0.0,0.9259259,0.9259259,0.0,0.8333333,0.8333333,0.0,0.6573899,0.6573899,0.0,1.0,1.0,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.069578,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,nature_food,0.4,0.2,0.3,0.3,77.8625698,88.9473056,11.0847358,0.5738636,0.8392857,0.2654221,1.0,0.9814815,-0.0185185,0.8333333,1.0,0.1666667,0.7018668,0.7159753,0.0141084,1.0,1.0,0.0,0.949868,0.8220908,-0.1277771,1.0,1.0,0.0,0.105751,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,6,culture_food,0.1,0.4,0.3,0.2,78.2070728,78.2070728,0.0,0.5852273,0.5852273,0.0,1.0,1.0,0.0,0.8333333,0.8333333,0.0,0.6983186,0.6983186,0.0,1.0,1.0,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.071006,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,balanced,0.25,0.25,0.25,0.25,72.9771531,76.8182448,3.8410917,0.4736842,0.5405405,0.0668563,0.9222222,0.9333333,0.0111111,0.8333333,1.0,0.1666667,0.6877022,0.6525915,-0.0351107,1.0,1.0,0.0,0.949868,0.8220908,-0.1277771,1.0,1.0,0.0,0.145845,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,nature_food,0.4,0.2,0.3,0.3,76.9488583,76.9488583,0.0,0.528125,0.528125,0.0,0.9888889,0.9888889,0.0,0.8333333,0.8333333,0.0,0.7587873,0.7587873,0.0,1.0,1.0,0.0,0.949868,0.949868,0.0,1.0,1.0,0.0,0.141756,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",9,winter,10,culture_food,0.1,0.4,0.3,0.2,70.4212819,73.3520485,2.9307666,0.3755411,0.4150219,0.0394808,0.9666667,0.9666667,0.0,0.8333333,1.0,0.1666667,0.7018668,0.6810551,-0.0208117,1.0,1.0,0.0,0.949868,0.8220908,-0.1277771,1.0,1.0,0.0,0.249306,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,72.0402664,73.7183486,1.6780822,0.5479452,0.5958904,0.0479452,0.9444444,0.9444444,0.0,0.6666667,0.6666667,0.0,0.6932206,0.6932206,0.0,0.8697604,0.8697604,0.0,0.9699208,0.9699208,0.0,0.95,0.95,0.0,0.207948,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,nature_food,0.4,0.2,0.3,0.3,69.7858112,69.7858112,0.0,0.5107143,0.5107143,0.0,0.9444444,0.9444444,0.0,0.8888889,0.8888889,0.0,0.7090306,0.7090306,0.0,0.3925748,0.3925748,0.0,0.9699208,0.9699208,0.0,1.0,1.0,0.0,0.122921,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,73.0198742,77.312235,4.2923608,0.6135266,0.6607143,0.0471877,0.9333333,0.9555556,0.0222222,0.7777778,0.8888889,0.1111111,0.7192239,0.7144869,-0.004737,0.5091419,0.6186596,0.1095178,1.0,0.9233337,-0.0766663,1.0,1.0,0.0,0.134108,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,79.4446008,83.1969554,3.7523546,0.6818182,0.7424242,0.0606061,0.98,0.9933333,0.0133333,0.7777778,0.8888889,0.1111111,0.7050204,0.7144869,0.0094665,0.8872721,0.9006369,0.0133648,0.9699208,0.867687,-0.1022338,0.9833333,0.9833333,0.0,0.48801,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,nature_food,0.4,0.2,0.3,0.3,80.5456057,80.5456057,0.0,0.7070896,0.7070896,0.0,0.9866667,0.9866667,0.0,0.7777778,0.7777778,0.0,0.7127875,0.7127875,0.0,0.8872721,0.8872721,0.0,0.9699208,0.9699208,0.0,0.9833333,0.9833333,0.0,0.343284,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,66.013786,72.2423978,6.2286118,0.6144126,0.7358815,0.121469,0.9133333,0.9266667,0.0133333,0.6666667,0.7777778,0.1111111,0.7306231,0.7377844,0.0071613,0.01,0.0170174,0.0070174,1.0,0.9699208,-0.0300792,0.95,0.9666667,0.0166667,0.423717,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,68.6213736,68.6213736,0.0,0.538961,0.538961,0.0,1.0,1.0,0.0,0.6666667,0.6666667,0.0,0.5827105,0.5827105,0.0,0.6100413,0.6100413,0.0,1.0,1.0,0.0,0.9833333,0.9833333,0.0,0.252238,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,nature_food,0.4,0.2,0.3,0.3,64.9255601,64.9255601,0.0,0.5347222,0.5347222,0.0,0.9777778,0.9777778,0.0,0.7777778,0.7777778,0.0,0.6395626,0.6395626,0.0,0.0433906,0.0433906,0.0,0.9699208,0.9699208,0.0,1.0,1.0,0.0,0.209989,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,69.4381007,69.4381007,0.0,0.7111872,0.7111872,0.0,0.9666667,0.9666667,0.0,0.6666667,0.6666667,0.0,0.6724298,0.6724298,0.0,0.0277165,0.0277165,0.0,0.9699208,0.9699208,0.0,0.9666667,0.9666667,0.0,0.216703,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,71.9744689,71.9744689,0.0,0.6031746,0.6031746,0.0,0.96,0.96,0.0,0.7777778,0.7777778,0.0,0.8526094,0.8526094,0.0,0.2157946,0.2157946,0.0,0.9699208,0.9699208,0.0,1.0,1.0,0.0,0.628218,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,nature_food,0.4,0.2,0.3,0.3,70.2453596,70.2453596,0.0,0.7288462,0.7288462,0.0,0.9666667,0.9666667,0.0,0.6666667,0.6666667,0.0,0.6694609,0.6694609,0.0,0.0277165,0.0277165,0.0,1.0,1.0,0.0,0.9833333,0.9833333,0.0,0.62472,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,76.9791925,76.9791925,0.0,0.5588038,0.5588038,0.0,0.9466667,0.9466667,0.0,0.7777778,0.7777778,0.0,0.8119804,0.8119804,0.0,0.9525085,0.9525085,0.0,0.9699208,0.9699208,0.0,1.0,1.0,0.0,0.692655,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,balanced,0.25,0.25,0.25,0.25,73.9177713,75.0253662,1.1075949,0.4810127,0.5126582,0.0316456,0.9888889,0.9888889,0.0,0.7777778,0.7777778,0.0,0.7210705,0.7210705,0.0,1.0,1.0,0.0,0.9699208,0.9699208,0.0,0.9833333,0.9833333,0.0,0.301811,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,nature_food,0.4,0.2,0.3,0.3,72.5491234,72.5491234,0.0,0.4264706,0.4264706,0.0,0.9333333,0.9333333,0.0,0.8888889,0.8888889,0.0,0.7098432,0.7098432,0.0,0.9792067,0.9792067,0.0,0.9699208,0.9699208,0.0,1.0,1.0,0.0,0.096947,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,6,culture_food,0.1,0.4,0.3,0.2,76.4684519,78.9170121,2.4485601,0.5256849,0.5972222,0.0715373,0.9777778,0.9888889,0.0111111,0.8888889,0.8888889,0.0,0.696907,0.7061644,0.0092574,1.0,1.0,0.0,0.9398416,0.867687,-0.0721546,0.9833333,0.9833333,0.0,0.195749,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,10,balanced,0.25,0.25,0.25,0.25,77.683535,79.7927082,2.1091732,0.641791,0.6716418,0.0298507,0.9666667,0.9733333,0.0066667,0.6666667,0.7777778,0.1111111,0.7258343,0.7045718,-0.0212625,1.0,1.0,0.0,1.0,0.9233337,-0.0766663,0.9666667,0.9666667,0.0,0.472258,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,10,nature_food,0.4,0.2,0.3,0.3,80.2042398,81.9202633,1.7160235,0.6809701,0.6988636,0.0178935,0.9666667,0.9666667,0.0,0.7777778,0.8888889,0.1111111,0.6802412,0.6673356,-0.0129056,1.0,1.0,0.0,1.0,0.9233337,-0.0766663,1.0,1.0,0.0,0.498743,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,summer,10,culture_food,0.1,0.4,0.3,0.2,77.4311399,80.3677059,2.9365661,0.5936693,0.6421189,0.0484496,0.9533333,0.9666667,0.0133333,0.7777778,0.8888889,0.1111111,0.7141368,0.6977533,-0.0163835,0.9973998,0.9977245,0.0003247,1.0,0.9233337,-0.0766663,1.0,1.0,0.0,0.466188,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,winter,6,balanced,0.25,0.25,0.25,0.25,79.7993472,83.7399182,3.9405711,0.7462687,0.7714286,0.0251599,0.9222222,0.9666667,0.0444444,0.7777778,0.8888889,0.1111111,0.7192239,0.7144869,-0.004737,0.7391585,0.8572613,0.1181028,1.0,0.9233337,-0.0766663,1.0,1.0,0.0,0.088827,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,winter,6,nature_food,0.4,0.2,0.3,0.3,71.7682226,71.7682226,0.0,0.6944444,0.6944444,0.0,0.9888889,0.9888889,0.0,0.7777778,0.7777778,0.0,0.7335551,0.7335551,0.0,0.019307,0.019307,0.0,0.9699208,0.9699208,0.0,0.9833333,0.9833333,0.0,0.086913,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,winter,6,culture_food,0.1,0.4,0.3,0.2,73.01394,73.01394,0.0,0.6025219,0.6025219,0.0,0.9888889,0.9888889,0.0,0.6666667,0.6666667,0.0,0.7460483,0.7460483,0.0,0.5984948,0.5984948,0.0,1.0,1.0,0.0,0.9833333,0.9833333,0.0,0.065445,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,winter,10,balanced,0.25,0.25,0.25,0.25,78.2312523,82.1677353,3.936483,0.6616541,0.7218045,0.0601504,0.9733333,0.9866667,0.0133333,0.7777778,0.8888889,0.1111111,0.6947087,0.7054642,0.0107554,0.838606,0.8572613,0.0186553,1.0,0.9233337,-0.0766663,1.0,1.0,0.0,0.250781,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,winter,10,nature_food,0.4,0.2,0.3,0.3,79.3156672,79.6496679,0.3340007,0.6889313,0.6716418,-0.0172895,0.9733333,0.98,0.0066667,0.7777778,0.7777778,0.0,0.7510844,0.7368809,-0.0142035,0.7820535,0.8872721,0.1052186,0.9699208,0.9699208,0.0,1.0,1.0,0.0,0.234776,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",15,winter,10,culture_food,0.1,0.4,0.3,0.2,72.322333,76.2191253,3.8967923,0.5722446,0.6593137,0.0870691,0.9133333,0.9,-0.0133333,0.7777778,0.8888889,0.1111111,0.7202551,0.7278172,0.0075621,0.6440341,0.6092948,-0.0347394,0.9699208,0.8932545,-0.0766663,0.9666667,0.9666667,0.0,0.203981,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,winter,6,balanced,0.25,0.25,0.25,0.25,80.1989844,80.1989844,0.0,0.7714286,0.7714286,0.0,0.9444444,0.9444444,0.0,0.7777778,0.7777778,0.0,0.6701956,0.6701956,0.0,0.7463113,0.7463113,0.0,0.9699208,0.9699208,0.0,1.0,1.0,0.0,0.180756,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,winter,6,nature_food,0.4,0.2,0.3,0.3,73.0217489,73.0217489,0.0,0.5684932,0.5684932,0.0,0.9666667,0.9666667,0.0,0.6666667,0.6666667,0.0,0.5822549,0.5822549,0.0,0.9973998,0.9973998,0.0,1.0,1.0,0.0,0.9833333,0.9833333,0.0,0.210152,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,winter,6,culture_food,0.1,0.4,0.3,0.2,71.8979666,71.8979666,0.0,0.4746377,0.4746377,0.0,0.9666667,0.9666667,0.0,0.7777778,0.7777778,0.0,0.8526094,0.8526094,0.0,0.6480236,0.6480236,0.0,0.9699208,0.9699208,0.0,1.0,1.0,0.0,0.173515,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,winter,10,balanced,0.25,0.25,0.25,0.25,70.0448918,70.0448918,0.0,0.4806202,0.4806202,0.0,0.96,0.96,0.0,0.7777778,0.7777778,0.0,0.6562535,0.6562535,0.0,0.7463113,0.7463113,0.0,0.9699208,0.9699208,0.0,1.0,1.0,0.0,0.333507,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,winter,10,nature_food,0.4,0.2,0.3,0.3,73.4747766,73.4747766,0.0,0.5708661,0.5708661,0.0,0.9666667,0.9666667,0.0,0.7777778,0.7777778,0.0,0.733197,0.733197,0.0,0.6480236,0.6480236,0.0,0.9699208,0.9699208,0.0,1.0,1.0,0.0,0.317685,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",15,winter,10,culture_food,0.1,0.4,0.3,0.2,65.7640609,65.7640609,0.0,0.5086088,0.5086088,0.0,0.9133333,0.9133333,0.0,0.6666667,0.6666667,0.0,0.8407387,0.8407387,0.0,0.1735005,0.1735005,0.0,1.0,1.0,0.0,0.9833333,0.9833333,0.0,0.305212,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,winter,6,balanced,0.25,0.25,0.25,0.25,76.4467923,82.2903599,5.8435677,0.6764706,0.6944444,0.0179739,0.9111111,0.9666667,0.0555556,0.7777778,0.8888889,0.1111111,0.7202235,0.7023202,-0.0179034,0.6633635,1.0,0.3366365,1.0,0.9233337,-0.0766663,1.0,1.0,0.0,0.099919,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,winter,6,nature_food,0.4,0.2,0.3,0.3,78.5888252,82.5139228,3.9250977,0.5633333,0.6452703,0.0819369,1.0,1.0,0.0,0.8888889,1.0,0.1111111,0.7126148,0.6975461,-0.0150687,1.0,1.0,0.0,0.9699208,0.8932545,-0.0766663,1.0,1.0,0.0,0.172835,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,winter,6,culture_food,0.1,0.4,0.3,0.2,78.5424774,78.5424774,0.0,0.5997807,0.5997807,0.0,1.0,1.0,0.0,0.7777778,0.7777778,0.0,0.7311213,0.7311213,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9833333,0.9833333,0.0,0.10373,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,winter,10,balanced,0.25,0.25,0.25,0.25,73.5268424,75.7911369,2.2642946,0.4274809,0.4651163,0.0376354,0.9533333,0.96,0.0066667,0.8888889,1.0,0.1111111,0.7388049,0.7097196,-0.0290852,1.0,1.0,0.0,0.9699208,0.8932545,-0.0766663,1.0,1.0,0.0,0.215458,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,winter,10,nature_food,0.4,0.2,0.3,0.3,74.9606957,74.9606957,0.0,0.5,0.5,0.0,0.9733333,0.9733333,0.0,0.7777778,0.7777778,0.0,0.7462686,0.7462686,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.187689,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",15,winter,10,culture_food,0.1,0.4,0.3,0.2,68.8327286,68.9024975,0.0697689,0.3371212,0.3076923,-0.0294289,0.96,0.9533333,-0.0066667,0.7777778,0.8888889,0.1111111,0.7311213,0.725551,-0.0055703,1.0,1.0,0.0,1.0,0.9233337,-0.0766663,1.0,1.0,0.0,0.252534,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,summer,6,balanced,0.25,0.25,0.25,0.25,73.9632504,74.6392621,0.6760117,0.5346535,0.5684211,0.0337676,0.968254,0.9365079,-0.031746,0.7692308,0.8461538,0.0769231,0.6948162,0.6884548,-0.0063614,0.8825388,0.854539,-0.0279999,1.0,0.8621916,-0.1378084,0.9880952,0.9642857,-0.0238095,0.178787,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,summer,6,nature_food,0.4,0.2,0.3,0.3,74.6737479,74.6737479,0.0,0.5412621,0.5412621,0.0,0.9603175,0.9603175,0.0,0.7692308,0.7692308,0.0,0.7336729,0.7336729,0.0,0.884078,0.884078,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.26022,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,summer,6,culture_food,0.1,0.4,0.3,0.2,75.5674206,77.2085748,1.6411542,0.6381803,0.6315789,-0.0066013,0.9444444,0.9444444,0.0,0.7692308,0.9230769,0.1538462,0.7258043,0.7015255,-0.0242788,0.6805867,0.7256651,0.0450784,0.9785148,0.8621916,-0.1163233,0.9880952,1.0,0.0119048,0.2799,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,summer,10,balanced,0.25,0.25,0.25,0.25,82.2504411,82.2504411,0.0,0.75,0.75,0.0,0.9666667,0.9666667,0.0,0.7692308,0.7692308,0.0,0.7453816,0.7453816,0.0,0.884078,0.884078,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.623552,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,summer,10,nature_food,0.4,0.2,0.3,0.3,80.1920219,80.1920219,0.0,0.6848404,0.6848404,0.0,0.9904762,0.9904762,0.0,0.7692308,0.7692308,0.0,0.7201981,0.7201981,0.0,0.919098,0.919098,0.0,0.9785148,0.9785148,0.0,0.9880952,0.9880952,0.0,0.457718,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,summer,10,culture_food,0.1,0.4,0.3,0.2,70.4771907,70.4771907,0.0,0.631262,0.631262,0.0,0.9190476,0.9190476,0.0,0.6923077,0.6923077,0.0,0.6809979,0.6809979,0.0,0.4176293,0.4176293,0.0,1.0,1.0,0.0,0.9642857,0.9642857,0.0,0.498246,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",21,summer,6,balanced,0.25,0.25,0.25,0.25,68.9047963,68.9047963,0.0,0.5471698,0.5471698,0.0,0.984127,0.984127,0.0,0.6923077,0.6923077,0.0,0.6935984,0.6935984,0.0,0.426288,0.426288,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.291243,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",21,summer,6,nature_food,0.4,0.2,0.3,0.3,66.3267749,66.3267749,0.0,0.4725,0.4725,0.0,0.968254,0.968254,0.0,0.7692308,0.7692308,0.0,0.7036061,0.7036061,0.0,0.3280338,0.3280338,0.0,0.9785148,0.9785148,0.0,1.0,1.0,0.0,0.255447,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",21,summer,6,culture_food,0.1,0.4,0.3,0.2,70.1684749,70.1684749,0.0,0.6597896,0.6597896,0.0,0.9603175,0.9603175,0.0,0.6153846,0.6153846,0.0,0.737008,0.737008,0.0,0.2563758,0.2563758,0.0,1.0,1.0,0.0,0.9642857,0.9642857,0.0,0.34594,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",21,summer,10,balanced,0.25,0.25,0.25,0.25,80.3137913,80.3137913,0.0,0.6813187,0.6813187,0.0,0.9571429,0.9571429,0.0,0.6923077,0.6923077,0.0,0.7868542,0.7868542,0.0,0.998259,0.998259,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.878496,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",21,summer,10,nature_food,0.4,0.2,0.3,0.3,72.0138338,72.0138338,0.0,0.6703297,0.6703297,0.0,0.9666667,0.9666667,0.0,0.6923077,0.6923077,0.0,0.7306542,0.7306542,0.0,0.293434,0.293434,0.0,0.9785148,0.9785148,0.0,0.9761905,0.9761905,0.0,0.909044,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",21,summer,10,culture_food,0.1,0.4,0.3,0.2,67.7944765,67.7944765,0.0,0.547619,0.547619,0.0,0.9428571,0.9428571,0.0,0.6923077,0.6923077,0.0,0.7868542,0.7868542,0.0,0.2357048,0.2357048,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.84127,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",21,summer,6,balanced,0.25,0.25,0.25,0.25,76.7292864,76.7292864,0.0,0.5849057,0.5849057,0.0,0.9761905,0.9761905,0.0,0.7692308,0.7692308,0.0,0.6828813,0.6828813,0.0,1.0,1.0,0.0,0.9785148,0.9785148,0.0,0.9880952,0.9880952,0.0,0.163803,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",21,summer,6,nature_food,0.4,0.2,0.3,0.3,68.8643551,68.8643551,0.0,0.3932039,0.3932039,0.0,0.952381,0.952381,0.0,0.6923077,0.6923077,0.0,0.7157321,0.7157321,0.0,0.9814956,0.9814956,0.0,1.0,1.0,0.0,0.9761905,0.9761905,0.0,0.218043,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",21,summer,6,culture_food,0.1,0.4,0.3,0.2,78.1789143,78.1789143,0.0,0.6170635,0.6170635,0.0,0.984127,0.984127,0.0,0.7692308,0.7692308,0.0,0.7005199,0.7005199,0.0,1.0,1.0,0.0,0.9785148,0.9785148,0.0,0.9761905,0.9761905,0.0,0.209044,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",21,summer,10,balanced,0.25,0.25,0.25,0.25,74.786472,75.8554754,1.0690034,0.5355191,0.5414365,0.0059173,0.9619048,0.9666667,0.0047619,0.7692308,0.8461538,0.0769231,0.6828813,0.6832156,0.0003343,1.0,0.9996728,-0.0003272,0.9785148,0.9054907,-0.0730241,0.9880952,0.9880952,0.0,0.606034,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",21,summer,10,nature_food,0.4,0.2,0.3,0.3,76.4988297,76.4988297,0.0,0.5939227,0.5939227,0.0,0.952381,0.952381,0.0,0.7692308,0.7692308,0.0,0.6742556,0.6742556,0.0,1.0,1.0,0.0,0.9785148,0.9785148,0.0,0.9761905,0.9761905,0.0,0.420467,-
2,insert_new_city,"Geneva, Switzerland","Lucerne, Switzerland",21,summer,10,culture_food,0.1,0.4,0.3,0.2,71.8950987,73.9400417,2.0449431,0.5648148,0.5955341,0.0307193,0.9428571,0.952381,0.0095238,0.6923077,0.7692308,0.0769231,0.7049855,0.685151,-0.0198344,0.7143373,0.7387764,0.0244391,1.0,0.9452384,-0.0547616,0.9761905,0.9761905,0.0,0.630731,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,winter,6,balanced,0.25,0.25,0.25,0.25,73.3340951,73.3340951,0.0,0.6373626,0.6373626,0.0,0.8730159,0.8730159,0.0,0.6923077,0.6923077,0.0,0.7082158,0.7082158,0.0,0.7101884,0.7101884,0.0,1.0,1.0,0.0,0.9642857,0.9642857,0.0,0.087198,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,winter,6,nature_food,0.4,0.2,0.3,0.3,74.778905,76.0021985,1.2232935,0.6704545,0.6744186,0.0039641,0.8333333,0.8333333,0.0,0.6153846,0.6923077,0.0769231,0.7242309,0.7305111,0.0062801,0.8956858,0.9067169,0.0110311,1.0,0.9452384,-0.0547616,0.952381,0.952381,0.0,0.119271,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,winter,6,culture_food,0.1,0.4,0.3,0.2,73.8005965,74.9229732,1.1223767,0.6258091,0.6414263,0.0156172,0.9761905,0.9761905,0.0,0.6923077,0.6923077,0.0,0.7105673,0.7050146,-0.0055527,0.6437771,0.7096836,0.0659065,0.9785148,0.9785148,0.0,0.9761905,0.9761905,0.0,0.153329,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,winter,10,balanced,0.25,0.25,0.25,0.25,69.130474,69.130474,0.0,0.4886364,0.4886364,0.0,0.9333333,0.9333333,0.0,0.8461538,0.8461538,0.0,0.6914736,0.6914736,0.0,0.5071216,0.5071216,0.0,0.9785148,0.9785148,0.0,1.0,1.0,0.0,0.154882,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,winter,10,nature_food,0.4,0.2,0.3,0.3,78.3815549,78.6747298,0.2931749,0.6524725,0.6740331,0.0215606,0.9666667,0.9714286,0.0047619,0.7692308,0.8461538,0.0769231,0.7150199,0.7237791,0.0087592,0.884078,0.7296479,-0.1544301,1.0,0.9452384,-0.0547616,0.9880952,0.9880952,0.0,0.209015,-
2,insert_new_city,"Interlaken, Switzerland","St. Moritz, Switzerland",21,winter,10,culture_food,0.1,0.4,0.3,0.2,70.5369496,71.297331,0.7603814,0.4976592,0.483428,-0.0142311,0.9333333,0.9380952,0.0047619,0.7692308,0.8461538,0.0769231,0.7331111,0.7374421,0.004331,0.6810225,0.7052264,0.024204,0.9785148,0.9237532,-0.0547616,0.9761905,0.9761905,0.0,0.343557,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",21,winter,6,balanced,0.25,0.25,0.25,0.25,76.6274564,76.6274564,0.0,0.7079208,0.7079208,0.0,0.952381,0.952381,0.0,0.6923077,0.6923077,0.0,0.677601,0.677601,0.0,0.7075408,0.7075408,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.30989,-
2,insert_new_city,"Zurich, Switzerland","Zurich, Switzerland",21,winter,6,nature_food,0.4,0.2,0.3,0.3,64.0843744,64.0843744,0.0,0.5331633,0.5331633,0.0,0.9603175,0.9603175,0.0,0.6923077,0.6923077,0.0,0.6632297,0.6632297,0.0,0.074536,0.074536,0.0,1.0,1.0,0.0,0.9880952,0.9880952,0.0,0.309637,-
